client_id,current_age,retirement_age,birth_year,birth_month,gender,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,age_group,income_group,credit_score_group,debt_to_income_ratio
1185,29,66,1990,11,Female,33.95,-84.54,33093,67473,140270,780,1,26-35,High Income,Very Good,2.079
683,61,66,1959,1,Male,40.79,-77.85,25031,51039,0,704,5,56-65,Upper Middle,Good,0.0
903,25,67,1994,8,Male,41.38,-72.85,29231,59599,79126,717,5,18-25,Upper Middle,Good,1.328
559,56,59,1963,5,Male,35.97,-97.02,17394,35468,53185,490,2,56-65,Lower Middle,Poor,1.5
1338,33,67,1986,12,Male,42.58,-87.85,23060,47023,0,765,2,26-35,Upper Middle,Very Good,0.0
75,80,66,1939,12,Female,29.76,-95.38,18528,22326,1620,564,4,65+,Low Income,Poor,0.073
861,22,67,1997,7,Female,41.99,-89.2,20147,41080,106545,793,1,18-25,Lower Middle,Very Good,2.594
100,56,66,1963,9,Male,35.98,-79.99,24005,48944,79960,813,7,56-65,Upper Middle,Excellent,1.634
1140,44,65,1975,7,Male,38.96,-95.25,27149,55351,152645,703,6,36-45,Upper Middle,Good,2.758
531,18,68,2001,12,Male,37.18,-113.6,14470,29497,66044,722,3,18-25,Low Income,Good,2.239
279,25,64,1995,2,Female,27.95,-82.48,34122,69572,137845,753,2,18-25,High Income,Very Good,1.981
362,37,59,1983,1,Male,36.07,-115.21,23889,48710,59824,792,3,36-45,Upper Middle,Very Good,1.228
1458,32,66,1987,6,Male,30.06,-89.93,17536,35755,61748,708,4,26-35,Lower Middle,Good,1.727
976,67,69,1952,8,Female,41.09,-73.42,30736,62669,70317,760,5,65+,High Income,Very Good,1.122
71,39,69,1980,5,Male,43.44,-93.21,16087,32801,44496,701,2,36-45,Lower Middle,Good,1.357
375,50,66,1970,2,Female,35.7,-81.21,18444,37617,57746,695,3,46-55,Lower Middle,Good,1.535
403,33,72,1986,7,Male,32.15,-94.79,17898,36496,119670,759,1,26-35,Lower Middle,Very Good,3.279
983,77,67,1942,8,Male,43.45,-76.5,20447,47993,3080,827,5,65+,Upper Middle,Excellent,0.064
435,71,66,1948,8,Female,37.06,-113.57,15881,23350,19515,679,2,65+,Low Income,Good,0.836
542,52,65,1967,7,Female,35.46,-97.51,14465,29496,49681,704,5,46-55,Low Income,Good,1.684
1090,59,66,1960,10,Female,40.68,-75.22,21005,42825,105122,850,5,56-65,Lower Middle,Excellent,2.455
60,47,64,1972,8,Female,43.23,-77.06,16703,34057,59247,655,4,46-55,Lower Middle,Fair,1.74
287,42,73,1977,8,Female,29.31,-95.01,21178,43181,57199,710,3,36-45,Lower Middle,Good,1.325
1857,32,66,1987,8,Male,40.77,-74.39,47698,97248,197100,775,5,26-35,High Income,Very Good,2.027
1291,43,64,1976,11,Male,38.21,-91.16,17101,34869,53381,699,2,36-45,Lower Middle,Good,1.531
408,58,62,1961,4,Female,45.4,-91.84,15371,31343,49537,741,3,56-65,Lower Middle,Very Good,1.58
173,63,62,1956,5,Female,32.45,-99.73,16665,30399,19404,668,4,56-65,Lower Middle,Fair,0.638
1787,52,66,1967,9,Female,38.04,-84.45,28583,58278,51539,689,6,46-55,Upper Middle,Good,0.884
1800,62,55,1958,2,Male,37.48,-86.29,14038,9445,14856,641,2,56-65,Low Income,Fair,1.573
438,32,66,1987,10,Female,40.72,-74.17,16691,34034,55846,633,2,26-35,Lower Middle,Fair,1.641
1988,59,67,1960,8,Male,25.77,-80.2,53676,109440,180865,737,5,56-65,High Income,Good,1.653
1143,20,61,2000,2,Female,40.55,-74.28,30587,62365,137710,606,1,18-25,High Income,Fair,2.208
1250,85,67,1935,1,Female,40.01,-78.36,15262,38499,1493,746,5,65+,Lower Middle,Very Good,0.039
1767,21,65,1998,9,Female,39.7,-86.38,23355,47622,87054,709,2,18-25,Upper Middle,Good,1.828
1072,48,62,1972,1,Female,38.71,-92.08,19627,40017,75377,648,1,46-55,Lower Middle,Fair,1.884
1841,28,71,1991,5,Female,29.98,-81.67,19805,40381,63008,730,3,26-35,Lower Middle,Good,1.56
1202,63,65,1956,10,Female,41.83,-87.68,0,4,0,691,3,56-65,Low Income,Good,0.0
235,32,67,1987,12,Female,40.71,-73.99,23874,48676,110589,721,4,26-35,Upper Middle,Good,2.272
1766,62,66,1957,9,Male,43.06,-87.96,9995,20377,12092,789,4,56-65,Low Income,Very Good,0.593
1702,53,68,1967,2,Female,33.99,-117.53,19851,40470,87086,691,5,46-55,Lower Middle,Good,2.152
1142,52,62,1967,3,Male,42.15,-71.13,38878,79272,107029,716,3,46-55,High Income,Good,1.35
1653,42,63,1978,1,Male,41.85,-72.65,29261,59663,89579,681,1,36-45,Upper Middle,Good,1.501
1982,30,71,1990,2,Male,40.13,-75.06,34043,69412,64273,699,2,26-35,High Income,Good,0.926
1423,23,55,1996,3,Female,28.8,-81.88,11204,22844,37625,689,1,18-25,Low Income,Good,1.647
48,69,63,1950,4,Male,35.11,-106.62,20993,16542,36831,733,3,65+,Low Income,Good,2.227
1582,23,71,1996,10,Female,36.46,-121.82,29174,59479,69645,688,1,18-25,Upper Middle,Good,1.171
656,61,64,1958,5,Female,35.06,-85.09,25814,52633,137109,704,1,56-65,Upper Middle,Good,2.605
500,21,67,1998,4,Female,36.5,-80.61,15286,31167,29342,749,3,18-25,Lower Middle,Very Good,0.941
1862,25,65,1994,4,Female,41.57,-93.61,18568,37864,57052,686,1,18-25,Lower Middle,Good,1.507
1850,18,61,2001,9,Female,31.94,-94.85,16183,32998,45196,736,1,18-25,Lower Middle,Good,1.37
1808,31,69,1988,8,Female,32.02,-102.1,17329,35331,55566,697,4,26-35,Lower Middle,Good,1.573
277,46,68,1974,2,Male,33.77,-89.81,15568,31739,81905,799,5,46-55,Lower Middle,Very Good,2.581
1716,18,65,2001,4,Female,32.21,-98.67,12583,25654,55761,746,1,18-25,Low Income,Very Good,2.174
516,35,66,1984,10,Male,32.61,-117.03,16942,34542,35474,697,4,26-35,Lower Middle,Good,1.027
620,26,61,1993,5,Male,37.8,-89.03,16397,33437,56690,588,1,26-35,Lower Middle,Fair,1.695
159,53,69,1966,7,Male,32.79,-96.76,13799,28134,20231,707,3,46-55,Low Income,Good,0.719
478,54,71,1965,9,Male,34.05,-84.07,35710,72807,0,803,3,46-55,High Income,Excellent,0.0
772,62,65,1957,10,Female,45.47,-122.37,22599,46075,139335,741,3,56-65,Upper Middle,Very Good,3.024
1537,35,69,1984,6,Female,47.69,-117.19,17760,36213,48364,637,1,26-35,Lower Middle,Fair,1.336
1429,62,66,1957,7,Female,39.76,-104.87,16459,33556,10619,799,4,56-65,Lower Middle,Very Good,0.316
1228,54,61,1965,7,Male,30.26,-97.74,23287,47482,59590,726,5,46-55,Upper Middle,Good,1.255
991,52,60,1967,8,Male,41.37,-82.1,18110,36927,54145,554,1,46-55,Lower Middle,Poor,1.466
1249,18,65,2002,1,Female,30.84,-83.27,19681,40131,48468,721,1,18-25,Lower Middle,Good,1.208
1242,52,69,1967,10,Female,41.83,-87.68,14963,30509,56953,641,2,46-55,Lower Middle,Fair,1.867
1759,87,69,1932,11,Female,33.27,-117.28,22270,33279,1642,778,6,65+,Lower Middle,Very Good,0.049
1058,61,67,1958,3,Male,36.18,-87.34,17261,35196,51751,684,4,56-65,Lower Middle,Good,1.47
1730,52,65,1967,10,Female,40.71,-74.06,21642,44128,148684,739,3,46-55,Lower Middle,Good,3.369
1632,20,70,1999,8,Female,46.87,-96.81,22214,45292,88917,660,4,18-25,Upper Middle,Fair,1.963
1224,42,66,1977,9,Male,38.99,-76.93,26224,53464,20683,751,4,36-45,Upper Middle,Very Good,0.387
1940,40,65,1979,10,Female,40.74,-73.85,13177,26865,19529,826,5,36-45,Low Income,Excellent,0.727
1132,18,69,2002,2,Female,28.4,-80.6,20392,41579,50190,694,2,18-25,Lower Middle,Good,1.207
895,46,70,1973,8,Female,34.23,-116.86,15515,31632,76538,832,3,46-55,Lower Middle,Excellent,2.42
1556,30,67,1989,7,Female,46.8,-100.76,23679,48277,110153,740,4,26-35,Upper Middle,Good,2.282
1025,19,62,2000,10,Male,34.05,-79.75,16393,33426,51699,664,4,18-25,Lower Middle,Fair,1.547
1972,73,68,1946,3,Female,41.47,-81.67,9389,13089,10928,772,4,65+,Low Income,Very Good,0.835
86,24,65,1995,6,Male,33.0,-81.3,11384,23212,25138,799,3,18-25,Low Income,Very Good,1.083
344,18,63,2002,1,Male,34.22,-118.59,24074,49084,106863,577,3,18-25,Upper Middle,Poor,2.177
1189,63,68,1956,11,Female,42.66,-73.79,15490,31582,23359,693,4,56-65,Lower Middle,Good,0.74
921,74,66,1945,5,Male,42.98,-77.67,26072,54013,3628,779,8,65+,Upper Middle,Very Good,0.067
393,41,64,1978,12,Male,33.44,-94.07,15884,32387,65171,765,1,36-45,Lower Middle,Very Good,2.012
1254,61,65,1959,2,Female,40.12,-88.64,16978,34619,13326,747,5,56-65,Lower Middle,Very Good,0.385
212,52,67,1968,2,Male,32.79,-96.76,13799,28137,88482,797,6,46-55,Low Income,Very Good,3.145
1262,56,68,1963,11,Female,41.01,-121.47,13723,27981,62926,717,3,56-65,Low Income,Good,2.249
122,65,66,1954,3,Female,29.69,-91.3,19237,39221,45409,786,4,56-65,Lower Middle,Very Good,1.158
1118,25,70,1994,8,Female,34.06,-118.35,40761,83104,222502,714,5,18-25,High Income,Good,2.677
974,59,65,1960,9,Male,34.73,-82.25,23966,48867,92873,644,2,56-65,Upper Middle,Fair,1.901
1274,49,61,1970,4,Female,41.95,-71.7,24260,49464,123198,705,6,46-55,Upper Middle,Good,2.491
1453,37,73,1982,11,Female,33.73,-87.28,17716,36122,51593,641,2,36-45,Lower Middle,Fair,1.428
337,20,74,1999,9,Male,41.69,-71.51,22701,46284,46220,850,1,18-25,Upper Middle,Excellent,0.999
1023,49,69,1970,10,Female,35.25,-81.17,23879,48688,81995,679,1,46-55,Upper Middle,Good,1.684
1903,50,68,1969,9,Female,47.68,-122.38,35031,71427,115702,709,3,46-55,High Income,Good,1.62
604,60,65,1959,12,Male,39.84,-75.71,34744,70840,52578,736,4,56-65,High Income,Good,0.742
1637,32,66,1988,2,Female,34.99,-80.86,26878,54804,172493,687,2,26-35,Upper Middle,Good,3.147
1470,88,57,1931,9,Male,30.79,-98.43,13088,22371,994,700,4,65+,Low Income,Good,0.044
1856,51,65,1968,11,Male,34.93,-78.72,18376,37467,50461,784,4,46-55,Lower Middle,Very Good,1.347
907,32,71,1987,11,Male,44.94,-93.1,30650,62492,18680,686,3,26-35,High Income,Good,0.299
1923,42,67,1977,8,Male,37.02,-93.47,17222,35119,57463,850,3,36-45,Lower Middle,Excellent,1.636
674,63,66,1957,1,Female,32.73,-117.08,13805,28147,25987,756,7,56-65,Low Income,Very Good,0.923
1665,19,62,2001,1,Male,33.94,-84.2,31677,64585,121851,665,1,18-25,High Income,Fair,1.887
548,33,69,1986,6,Male,38.02,-121.3,14709,29996,44313,809,4,26-35,Low Income,Excellent,1.477
209,61,67,1959,1,Female,31.65,-106.15,14322,29206,25966,716,6,56-65,Low Income,Good,0.889
730,51,69,1968,8,Male,38.9,-94.68,41663,84944,57746,713,3,46-55,High Income,Good,0.68
670,21,71,1998,3,Female,42.31,-83.21,11773,24006,57226,801,2,18-25,Low Income,Excellent,2.384
627,50,62,1969,11,Male,41.83,-73.12,22401,45674,83331,717,1,46-55,Upper Middle,Good,1.824
924,48,75,1972,1,Female,40.06,-85.84,19810,40392,52417,645,1,46-55,Lower Middle,Fair,1.298
894,41,68,1978,5,Female,43.3,-71.33,19781,40334,65793,597,3,36-45,Lower Middle,Fair,1.631
1633,36,65,1984,1,Male,33.38,-111.87,21053,42927,132343,687,4,36-45,Lower Middle,Good,3.083
1593,24,69,1995,12,Male,39.77,-84.19,18208,37122,58984,753,4,18-25,Lower Middle,Very Good,1.589
720,36,65,1983,5,Female,42.38,-83.1,9710,19800,40038,682,3,36-45,Low Income,Good,2.022
264,49,67,1970,8,Male,40.23,-77.02,21728,44303,53407,696,1,46-55,Lower Middle,Good,1.205
827,61,71,1958,4,Female,43.1,-75.23,15194,30984,39222,616,4,56-65,Lower Middle,Fair,1.266
414,45,66,1975,1,Female,40.79,-74.47,55362,112875,44432,709,2,36-45,High Income,Good,0.394
1439,28,65,1991,11,Female,36.19,-82.95,14406,29371,32300,715,2,26-35,Low Income,Good,1.1
843,35,64,1984,8,Male,41.84,-87.75,13891,28325,38658,822,6,26-35,Low Income,Excellent,1.365
1008,52,69,1968,2,Female,41.83,-87.68,22296,45462,68494,657,5,46-55,Upper Middle,Fair,1.507
1834,32,66,1987,7,Female,33.57,-101.87,17444,35565,54634,681,3,26-35,Lower Middle,Good,1.536
1126,18,64,2002,1,Male,35.4,-80.59,20570,41940,82593,710,1,18-25,Lower Middle,Good,1.969
881,61,70,1958,3,Female,39.85,-75.18,28663,58433,48231,696,4,56-65,Upper Middle,Good,0.825
679,57,69,1962,11,Male,41.27,-80.13,16809,34272,39514,765,4,56-65,Lower Middle,Very Good,1.153
1333,18,69,2001,9,Male,27.75,-82.64,34974,71312,200793,741,4,18-25,High Income,Very Good,2.816
398,49,69,1970,11,Female,38.51,-121.49,18344,37401,76201,737,4,46-55,Lower Middle,Good,2.037
151,18,65,2002,2,Female,26.23,-80.13,27916,56921,115330,823,1,18-25,Upper Middle,Excellent,2.026
106,52,60,1967,10,Male,39.77,-86.14,14691,29957,60321,624,5,46-55,Low Income,Fair,2.014
1784,51,68,1969,1,Male,38.96,-90.18,21680,44206,62813,690,1,46-55,Lower Middle,Good,1.421
1924,47,57,1973,1,Male,29.97,-92.12,18730,38190,81968,652,1,46-55,Lower Middle,Fair,2.146
671,37,66,1982,4,Female,35.93,-89.92,16689,34032,68762,769,2,36-45,Lower Middle,Very Good,2.021
1472,43,69,1976,6,Male,35.05,-78.87,17751,36189,16988,694,3,36-45,Lower Middle,Good,0.469
855,51,65,1969,1,Male,32.32,-90.2,11061,22557,63019,699,5,46-55,Low Income,Good,2.794
981,44,68,1975,11,Male,34.23,-119.07,27544,56163,104767,671,1,36-45,Upper Middle,Good,1.865
1030,44,71,1975,10,Male,45.63,-122.52,22050,44963,90682,705,4,36-45,Lower Middle,Good,2.017
384,20,68,1999,11,Male,42.58,-83.03,19200,39144,55347,702,1,18-25,Lower Middle,Good,1.414
80,82,67,1937,8,Female,41.01,-84.47,15090,21815,1597,498,5,65+,Low Income,Poor,0.073
1331,49,70,1971,2,Female,47.11,-122.76,24044,49026,83385,718,1,46-55,Upper Middle,Good,1.701
205,38,68,1982,1,Male,47.65,-111.38,19560,39882,77817,809,4,36-45,Lower Middle,Excellent,1.951
1048,59,63,1960,12,Female,29.79,-95.82,26422,53878,78143,779,4,56-65,Upper Middle,Very Good,1.45
1801,18,64,2001,9,Female,33.29,-117.3,15520,31644,70064,480,1,18-25,Lower Middle,Poor,2.214
1490,30,69,1989,4,Female,39.86,-104.86,20522,41839,46226,761,4,26-35,Lower Middle,Very Good,1.105
818,54,66,1965,3,Female,27.98,-80.66,15318,31240,26005,770,5,46-55,Lower Middle,Very Good,0.832
1463,80,69,1940,1,Female,42.15,-74.53,14515,9766,66,732,4,65+,Low Income,Good,0.007
1835,25,65,1994,8,Female,40.86,-76.78,16519,33682,42690,793,1,18-25,Lower Middle,Very Good,1.267
952,29,66,1990,5,Male,42.31,-71.16,62177,126775,28869,685,2,26-35,High Income,Good,0.228
616,45,72,1974,5,Female,32.19,-88.05,17076,34817,63313,586,1,36-45,Lower Middle,Fair,1.818
638,65,65,1955,2,Female,41.54,-96.13,25102,16889,38489,679,5,56-65,Low Income,Good,2.279
1366,25,63,1994,9,Female,30.33,-81.65,19617,40000,127951,767,3,18-25,Lower Middle,Very Good,3.199
443,31,71,1988,5,Male,43.15,-72.36,20592,41986,134162,697,1,26-35,Lower Middle,Good,3.195
336,23,65,1996,12,Male,40.71,-74.06,21642,44128,0,760,1,18-25,Lower Middle,Very Good,0.0
611,23,65,1996,7,Male,42.26,-88.0,28799,58721,135065,758,1,18-25,Upper Middle,Very Good,2.3
973,55,68,1964,5,Male,34.51,-89.94,12285,25051,19465,734,4,46-55,Low Income,Good,0.777
632,20,67,1999,12,Female,40.12,-102.72,14242,29040,36331,703,1,18-25,Low Income,Good,1.251
1918,45,67,1974,6,Male,32.59,-85.48,20782,42379,64124,550,1,36-45,Lower Middle,Poor,1.513
1827,59,67,1960,5,Male,33.25,-116.98,22727,46341,78610,686,6,56-65,Upper Middle,Good,1.696
70,20,64,2000,2,Male,40.26,-76.71,31040,63292,145756,635,1,18-25,High Income,Fair,2.303
672,37,68,1983,2,Male,35.81,-83.25,11755,23967,3880,722,4,36-45,Low Income,Good,0.162
1461,41,72,1978,12,Female,41.24,-81.82,23559,48038,83238,704,6,36-45,Upper Middle,Good,1.733
510,27,65,1992,10,Male,37.72,-122.44,22549,45973,0,777,2,26-35,Upper Middle,Very Good,0.0
256,75,65,1945,2,Male,35.82,-78.31,19485,22850,17453,714,6,65+,Low Income,Good,0.764
1410,22,63,1998,1,Female,39.3,-76.44,21017,42856,67954,571,1,18-25,Lower Middle,Poor,1.586
574,22,66,1997,12,Male,38.38,-84.29,17478,35635,16372,713,4,18-25,Lower Middle,Good,0.459
1837,66,66,1953,5,Female,33.97,-118.24,11649,24947,1767,766,4,65+,Low Income,Very Good,0.071
1974,74,57,1945,4,Female,39.99,-111.81,18058,31792,28723,647,3,65+,Lower Middle,Fair,0.903
30,23,59,1996,8,Female,31.96,-94.05,19119,38983,96098,577,1,18-25,Lower Middle,Poor,2.465
1270,31,67,1988,4,Female,40.21,-75.27,35861,73117,73557,685,2,26-35,High Income,Good,1.006
1815,59,66,1960,3,Female,41.82,-71.41,30403,61991,2151,758,4,56-65,High Income,Very Good,0.035
805,19,65,2000,3,Female,42.38,-83.1,15790,32192,24074,686,2,18-25,Lower Middle,Good,0.748
464,36,64,1983,11,Male,28.5,-81.37,33078,67444,93513,850,1,36-45,High Income,Excellent,1.387
1042,22,67,1997,10,Female,43.73,-70.55,22485,45846,103277,766,1,18-25,Upper Middle,Very Good,2.253
1579,81,70,1938,6,Female,27.95,-82.48,18881,28594,1821,728,5,65+,Low Income,Good,0.064
830,29,71,1990,10,Female,29.99,-95.26,32943,67166,123932,688,2,26-35,High Income,Good,1.845
465,47,72,1972,5,Male,34.42,-84.11,20581,41965,55700,724,2,46-55,Lower Middle,Good,1.327
1954,47,68,1973,1,Female,33.94,-117.95,23740,48406,80441,683,3,46-55,Upper Middle,Good,1.662
959,35,67,1984,11,Female,40.22,-74.93,50208,102369,189558,738,2,26-35,High Income,Good,1.852
1049,66,67,1953,11,Female,25.77,-80.2,17893,36481,81550,850,6,65+,Lower Middle,Excellent,2.235
1925,25,63,1994,11,Male,45.11,-93.39,29872,60910,110864,679,2,18-25,High Income,Good,1.82
1088,49,65,1970,11,Female,32.78,-79.99,17158,34982,134631,765,3,46-55,Lower Middle,Very Good,3.849
14,79,57,1940,12,Female,21.39,-158.01,21314,32232,21134,652,5,65+,Lower Middle,Fair,0.656
162,37,69,1983,1,Male,42.56,-83.38,32423,66111,98102,771,5,36-45,High Income,Very Good,1.484
1692,81,59,1938,8,Female,41.03,-73.86,74205,162709,5642,542,3,65+,High Income,Poor,0.035
380,46,70,1974,1,Male,41.57,-93.61,18568,37857,57727,800,2,46-55,Lower Middle,Very Good,1.525
141,70,66,1949,7,Male,31.02,-96.48,17356,23082,23406,638,5,65+,Low Income,Fair,1.014
1348,83,64,1936,6,Male,40.64,-73.94,0,2,0,667,6,65+,Low Income,Fair,0.0
1256,37,68,1982,9,Male,41.2,-73.13,27589,56248,149587,728,4,36-45,Upper Middle,Good,2.659
1690,18,67,2001,3,Female,32.93,-94.7,15832,32281,80882,630,2,18-25,Lower Middle,Fair,2.506
169,85,71,1934,5,Male,33.94,-80.39,14224,30451,93,686,4,65+,Lower Middle,Good,0.003
1955,85,62,1934,4,Female,35.54,-82.84,16248,28134,2081,674,2,65+,Low Income,Good,0.074
1807,47,65,1972,12,Female,40.84,-73.87,25537,52065,98613,828,5,46-55,Upper Middle,Excellent,1.894
102,32,67,1987,7,Female,33.76,-117.97,16289,33212,59638,649,1,26-35,Lower Middle,Fair,1.796
257,52,65,1967,9,Male,34.2,-118.39,15239,31070,86747,708,4,46-55,Lower Middle,Good,2.792
911,18,68,2001,11,Male,37.33,-88.07,14500,29562,31509,757,1,18-25,Low Income,Very Good,1.066
987,52,67,1967,10,Male,39.14,-77.21,30179,61532,26832,683,4,46-55,High Income,Good,0.436
101,18,62,2002,1,Female,32.88,-105.95,15095,30778,73680,681,1,18-25,Lower Middle,Good,2.394
1141,66,57,1953,10,Male,36.48,-80.61,15838,27266,19798,777,5,65+,Low Income,Very Good,0.726
1682,57,69,1962,5,Male,47.91,-97.07,23910,48750,117616,716,5,56-65,Upper Middle,Good,2.413
481,18,67,2002,2,Male,42.41,-71.16,40694,82972,173295,653,1,18-25,High Income,Fair,2.089
978,21,62,1998,7,Female,30.06,-89.93,27603,56280,81803,760,1,18-25,Upper Middle,Very Good,1.454
1550,18,67,2001,4,Male,47.85,-122.28,24564,50086,51164,776,3,18-25,Upper Middle,Very Good,1.022
1162,22,69,1997,12,Female,35.46,-97.51,19076,38892,50150,705,2,18-25,Lower Middle,Good,1.289
172,47,66,1972,4,Female,39.85,-88.93,22153,45164,0,730,3,46-55,Upper Middle,Good,0.0
892,38,66,1981,7,Female,40.43,-75.34,25205,51391,94145,656,1,36-45,Upper Middle,Fair,1.832
315,54,69,1966,1,Male,40.78,-81.52,20783,42379,136748,692,3,46-55,Lower Middle,Good,3.227
1739,49,62,1970,8,Male,42.01,-95.34,16673,33995,46102,531,1,46-55,Lower Middle,Poor,1.356
836,18,65,2002,1,Male,34.09,-117.96,15775,32165,25778,689,1,18-25,Lower Middle,Good,0.801
39,54,67,1965,5,Female,41.29,-72.36,30281,61740,126015,583,2,46-55,High Income,Fair,2.041
155,86,69,1933,11,Female,31.31,-89.3,14383,9678,812,688,6,65+,Low Income,Good,0.084
1305,46,73,1974,2,Female,35.33,-89.88,19115,38971,0,784,3,46-55,Lower Middle,Very Good,0.0
1504,85,71,1934,7,Male,33.57,-101.87,12187,12826,1550,734,5,65+,Low Income,Good,0.121
1105,77,60,1942,6,Male,26.21,-98.31,14275,22104,20031,670,3,65+,Low Income,Fair,0.906
1761,23,71,1996,10,Female,38.65,-121.25,27548,56168,186534,703,3,18-25,Upper Middle,Good,3.321
215,18,65,2002,2,Male,35.57,-82.54,22223,45313,21488,716,2,18-25,Upper Middle,Good,0.474
948,53,65,1966,12,Female,26.74,-80.12,18205,37119,55010,718,5,46-55,Lower Middle,Good,1.482
862,25,67,1995,1,Female,32.42,-96.67,21032,42883,65917,807,3,18-25,Lower Middle,Excellent,1.537
1514,53,58,1966,11,Female,41.37,-82.1,18110,36925,89762,721,5,46-55,Lower Middle,Good,2.431
1698,32,64,1987,7,Male,40.87,-73.32,33338,67976,105337,747,3,26-35,High Income,Very Good,1.55
1316,27,65,1993,2,Female,40.6,-80.65,16314,33266,0,693,5,26-35,Lower Middle,Good,0.0
1831,25,60,1994,5,Female,30.33,-81.65,19382,39520,61310,595,2,18-25,Lower Middle,Fair,1.551
889,27,65,1992,3,Male,39.61,-86.11,25773,52550,140825,710,1,26-35,Upper Middle,Good,2.68
526,51,62,1968,3,Female,25.77,-80.2,31625,64481,114394,627,5,46-55,High Income,Fair,1.774
231,55,67,1964,3,Female,35.05,-78.87,17789,36270,73779,769,5,46-55,Lower Middle,Very Good,2.034
910,31,57,1989,2,Male,37.38,-121.9,37677,76820,159137,819,2,26-35,High Income,Excellent,2.072
876,65,62,1954,5,Male,37.68,-97.34,22638,49817,26928,600,2,56-65,Upper Middle,Fair,0.541
1509,67,71,1952,8,Female,39.38,-76.55,23096,47087,92489,820,5,65+,Upper Middle,Excellent,1.964
1422,66,66,1953,7,Female,35.51,-78.73,18340,36052,6602,767,4,65+,Lower Middle,Very Good,0.183
1400,29,71,1990,5,Male,32.41,-87.03,12474,25434,0,698,2,26-35,Low Income,Good,0.0
492,41,70,1978,9,Male,34.95,-82.12,18857,38450,51430,850,1,36-45,Lower Middle,Excellent,1.338
1516,38,67,1981,3,Male,37.44,-121.87,33758,68827,35669,755,2,36-45,High Income,Very Good,0.518
1649,64,63,1956,2,Male,29.79,-95.82,0,399,323,729,3,56-65,Low Income,Good,0.81
1573,71,56,1949,1,Male,29.18,-82.13,12992,17775,11520,746,1,65+,Low Income,Very Good,0.648
583,64,67,1955,11,Male,41.76,-88.29,14200,28954,41461,636,2,56-65,Low Income,Fair,1.432
1811,83,67,1936,3,Male,37.34,-122.11,76725,82009,6229,764,8,65+,High Income,Very Good,0.076
1054,50,69,1970,2,Male,45.47,-122.37,22599,46077,135862,639,3,46-55,Upper Middle,Fair,2.949
1678,36,65,1983,3,Male,41.7,-72.67,28557,58225,101148,685,3,36-45,Upper Middle,Good,1.737
333,20,64,2000,1,Female,39.45,-74.72,23298,47504,65156,706,1,18-25,Upper Middle,Good,1.372
1412,58,67,1961,6,Female,36.97,-86.44,26567,54166,0,707,5,56-65,Upper Middle,Good,0.0
177,54,66,1965,12,Female,35.1,-90.0,28570,58248,107130,728,4,46-55,Upper Middle,Good,1.839
390,30,70,1989,4,Male,26.14,-80.13,45143,92046,6658,681,2,26-35,High Income,Good,0.072
1577,53,66,1966,12,Male,27.33,-82.54,19983,40745,18371,718,4,46-55,Lower Middle,Good,0.451
1609,71,68,1948,7,Female,38.78,-77.27,35563,87659,0,779,4,65+,High Income,Very Good,0.0
1762,29,64,1990,5,Male,38.55,-121.49,31184,63583,200435,635,1,26-35,High Income,Fair,3.152
917,58,66,1962,1,Male,34.07,-118.14,20059,40900,64420,678,3,56-65,Lower Middle,Good,1.575
1717,67,67,1952,7,Female,43.06,-78.27,17665,43070,14135,726,4,65+,Lower Middle,Good,0.328
1355,54,67,1966,1,Male,32.35,-86.28,11703,23863,83430,536,2,46-55,Low Income,Poor,3.496
1668,92,67,1927,6,Male,42.91,-71.12,26541,56099,933,751,6,65+,Upper Middle,Very Good,0.017
1293,32,65,1988,1,Female,29.45,-95.06,24217,49374,108192,706,2,26-35,Upper Middle,Good,2.191
1597,20,66,1999,7,Male,40.71,-80.1,35188,71750,117124,697,3,18-25,High Income,Good,1.632
202,20,66,1999,7,Female,39.33,-84.4,31920,65082,88347,850,1,18-25,High Income,Excellent,1.357
493,18,65,2002,1,Male,32.76,-96.59,14245,29047,36835,786,1,18-25,Low Income,Very Good,1.268
361,43,68,1976,6,Male,33.91,-118.34,19153,39052,65861,804,4,36-45,Lower Middle,Excellent,1.686
1659,94,65,1926,1,Female,42.26,-88.13,28147,40787,1574,782,6,65+,Lower Middle,Very Good,0.039
289,22,64,1997,12,Female,29.76,-95.38,11219,22876,36157,685,2,18-25,Low Income,Good,1.581
737,61,60,1958,3,Female,42.33,-122.79,18961,30359,16552,758,2,56-65,Lower Middle,Very Good,0.545
1733,47,66,1972,6,Female,36.73,-84.16,12814,26130,54290,498,1,46-55,Low Income,Poor,2.078
278,59,66,1960,9,Male,29.76,-95.38,95039,193768,150896,686,5,56-65,High Income,Good,0.779
618,32,67,1987,8,Male,33.92,-118.2,13632,27795,72318,701,4,26-35,Low Income,Good,2.602
753,53,66,1967,2,Female,33.24,-87.59,15540,31688,66776,605,3,46-55,Lower Middle,Fair,2.107
489,36,66,1983,8,Male,40.87,-97.59,18024,36753,33657,684,4,36-45,Lower Middle,Good,0.916
90,63,62,1956,8,Male,28.37,-80.75,19018,12796,22192,644,3,56-65,Low Income,Fair,1.734
1264,32,65,1987,8,Female,36.8,-97.29,15077,30737,35858,815,2,26-35,Lower Middle,Excellent,1.167
